YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_POS_IND,S_NET_INCM_POS,a.net_incm_IND,a.net_incm,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2013,5,31,11,0,609,0,41882582,0,4653185,0,9243169,0,186018,0,10216359,0,39542,0,214006,0,1820255,0,244184,0,22291,0,3730320,0,27306819,0,17897813,0,80313,0,12341,0,657202,0,1685741,0,550817,0,616185,0,41882582,0,4547755,0,2678183,0,3825545,0,992801,0,4641108,0,947956,0,24249234,0,378407,0,1990145,0,22937437,0,1056755,0,77469843,0,76941786,0,14472,0,85749,0,427837,0,71874217,0,56054427,0,985740,0,4769338,0,238454,0,55386,0,914519,0,1343083,0,320624,0,108724,0,1554810,0,3055,0,482416,0,403576,0,1090092,0,19049,0,3530925,0,5595626,0,6212877,0,5581154,0,5611218,0,30064,0,600300,0,258900,0,62051,0,15945,0,4133,0,259271,0,18919,0,20580,0,1661,0,12504,0,18738,0,6234,0,3090,0,877,0,2208
2013,5,31,10,0,1330,0,45398071,0,5200978,0,10444161,0,158426,0,12124371,1,15309,1,73494,0,1793468,0,462045,1,17611,0,2989665,0,29880790,0,19713605,1,10057,1,91,0,618958,0,1457029,0,572512,0,754770,0,45398071,0,5747435,0,3614677,0,3710403,0,934132,0,4992830,0,997231,0,25401363,0,517837,0,1804384,0,24323589,0,1244446,0,88771280,0,88138579,0,7491,0,114538,0,510672,0,81659697,0,62370190,0,1425144,0,6165679,0,338133,0,56560,0,1055857,0,1331212,0,364172,0,102075,0,1600808,1,288,0,590706,0,354282,0,1061403,0,13390,0,4829797,0,7111583,0,7556836,0,7104092,0,7130610,0,26518,0,440021,0,243888,0,59175,0,6428,0,8172,0,122359,0,11557,0,15262,0,3705,0,1165,0,3954,1,2789,0,1635,1,643,1,977
2013,5,31,9,0,3726,0,57208521,0,8364730,0,13832143,0,208363,0,13983584,1,1955,0,75588,0,2197733,0,532573,0,63227,0,3096674,0,40712685,0,28223774,0,51609,1,14109,0,776016,0,1481900,0,537509,0,1021859,0,57208521,0,6865723,0,4343706,0,4888774,0,1720541,0,6486466,0,872158,0,32031151,0,847255,0,2902068,0,29970299,0,1688471,0,120933288,0,119882507,0,6299,0,112298,0,932183,0,110672527,0,85090354,0,2552159,0,7589751,0,406134,0,125088,0,1574028,0,2159192,0,492433,0,126109,0,1879562,1,8664,0,615066,0,494889,0,1681609,0,7006,0,5870484,0,10260761,0,10821619,0,10254462,0,10295486,0,41025,0,544906,0,259162,0,87646,0,16245,0,1621,0,180231,0,21239,0,23131,0,1893,0,1013,0,3589,1,2577,0,5557,0,5341,1,216
2013,5,31,8,0,5273,0,37125347,0,6380972,0,9357722,0,105920,0,9741390,0,0,1,7036,0,1098713,0,428696,1,48131,0,1249249,0,28560864,0,20841412,0,323,0,223,0,443894,0,918648,0,459229,0,296491,0,37125347,0,4839154,0,2352280,0,2552252,0,1577694,0,4630577,0,679729,0,20493661,0,695580,0,1579642,0,19334178,0,1115739,0,84616271,0,83816630,0,2118,0,206205,0,591318,0,76922096,0,57563605,0,2448382,0,6051328,0,442015,0,84583,0,1432003,0,1641352,0,378884,0,50625,0,982209,1,417,0,430079,0,280305,0,1349207,1,1963,0,3785138,0,7694175,0,7913652,0,7692057,0,7712606,1,20549,0,162280,0,82979,0,40153,1,741,0,191,0,38216,0,56120,0,56851,1,731,1,3194,1,3194,0,0,1,1329,1,1329,0,0
2013,5,31,7,0,17826,0,40948526,0,8092021,0,10849607,0,68438,0,8665842,0,0,0,0,0,1324024,0,857263,1,38459,0,1536868,0,35793576,0,27801909,0,0,0,0,0,723509,0,1543906,0,1043158,0,436956,0,40948526,0,6360699,0,2129031,0,2698428,0,2362894,0,5952545,0,453326,0,20991603,0,975503,0,2379825,0,19662472,0,2026197,0,111321543,0,110492948,1,3329,0,122703,0,702563,0,100759008,0,71782929,0,4591195,0,8436996,0,717662,0,138562,0,2284420,0,2692242,0,526980,0,69634,0,1036392,0,0,0,337642,0,642548,0,1511031,1,3954,0,5986821,0,10562535,0,10939565,0,10559206,0,10577567,1,18361,0,324448,0,34874,0,39033,1,547,1,-2720,0,252715,0,54748,0,57818,1,3070,1,1163,1,1163,0,0,1,1254,1,1254,0,0
2013,5,31,6,0,10384,0,7528716,0,2000952,0,1911164,1,11353,0,1265818,0,0,0,0,0,141417,0,308111,0,0,0,358676,0,8868833,0,7503364,0,0,0,0,0,106764,0,280270,0,234090,0,35517,0,7528716,0,855831,0,660270,0,621619,0,501855,0,1168747,1,90353,0,3630040,0,361951,0,666102,0,3072416,0,470428,0,25219547,0,25020167,0,0,1,80726,0,118655,0,22936980,0,14572425,0,1447206,0,2604993,0,222509,0,18265,0,672296,0,647510,0,101145,0,7048,0,288002,0,0,0,148272,0,113839,0,275622,0,0,0,1817849,0,2282567,0,2303374,0,2282567,0,2282567,0,0,0,10930,1,3647,0,3980,0,0,1,2916,1,387,1,9528,1,9711,1,183,1,348,1,348,0,0,0,0,0,0,0,0
2013,5,31,5,0,13320,0,4958056,0,1124419,0,1285188,0,0,0,707128,0,0,0,0,0,228200,0,441679,0,0,1,29784,0,4589735,0,3691050,0,0,0,0,1,38431,0,281603,0,142071,0,65010,0,4958056,0,946113,0,278705,0,244168,0,421621,0,633865,1,74786,0,2358798,0,242436,0,815488,0,1301871,1,997,0,17705503,0,17601073,0,0,1,31850,0,72580,0,15900398,0,10771668,0,870240,0,1121418,0,152320,0,23898,0,531925,0,397840,0,66481,0,34205,0,205649,0,0,0,138113,0,23407,0,227239,0,0,0,1335995,0,1805105,0,1889971,0,1805105,0,1808854,1,3749,0,84866,1,137,0,2548,1,2010,0,0,1,80171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,31,4,0,17034,0,2827830,0,772612,0,622242,0,0,0,294423,0,0,0,0,0,216588,1,193902,0,0,1,61802,0,4035536,0,3527156,0,0,0,0,1,10767,0,350984,0,195146,0,-8725,0,2827830,0,299515,0,202431,0,262107,1,411592,0,729665,1,671,0,921849,0,312987,0,434211,0,323142,1,148490,0,13873102,0,13597619,0,0,1,477,0,275007,0,12248415,0,6182320,0,1166155,0,1731580,0,149785,1,2040,0,504052,0,446622,0,67809,0,11948,0,94849,0,0,0,125083,0,46182,0,89718,0,0,0,1630273,0,1624687,0,1630894,0,1624687,0,1624687,0,0,0,6207,1,2430,0,2060,0,0,1,140,1,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,31,3,0,30098,0,1179614,0,575360,0,148914,0,0,0,128570,0,0,0,0,1,9631,1,58520,0,0,1,687,0,3013451,0,2742402,0,0,0,0,0,0,0,49155,0,30353,0,-31920,0,1179614,0,65700,0,221804,0,330649,0,400724,0,293271,1,61411,0,-193945,0,208569,0,404902,0,-715033,1,92384,0,8500894,0,8493914,0,0,1,3874,1,3107,0,7274925,0,3581278,0,535396,0,711677,0,77786,1,1290,0,438577,0,179832,0,28097,1,1845,0,62877,0,0,0,50508,1,13361,0,45125,0,0,0,1547274,0,1225970,0,1226120,0,1225970,0,1225970,0,0,1,151,1,123,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,31,2,0,11043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5996334,0,5309970,1,347,0,475202,0,210815,0,5078193,0,3252387,0,249796,0,571823,0,15529,0,2654,0,105998,0,134013,0,40324,0,13657,0,66849,0,0,0,47342,0,10263,0,50734,0,21,0,516801,0,918142,0,5933483,0,917795,0,968768,1,50973,0,5015573,1,6579,0,2130,0,0,0,478,0,5006385,1,116,1,116,0,0,0,0,0,0,0,0,1,1090,0,0,1,1090
2013,5,31,1,0,111137,0,388033464,0,52917782,0,83332890,0,1363689,0,84800976,0,428397,0,1062799,0,15509193,0,4074983,0,302694,0,34743869,0,265782175,0,182976911,0,2680048,0,228911,0,5973104,0,17212083,0,5970766,0,9752747,0,388033464,0,44289500,0,22498121,0,32467840,0,11359138,0,51223007,0,12951388,0,213244472,0,6584716,0,19937901,0,200414164,0,13692308,0,759327323,0,751131426,0,70106,0,1425683,0,6700108,0,694589397,0,516378443,0,17987077,0,53280184,0,3526034,0,705753,0,11214713,0,13690485,0,3507476,0,978351,0,12715812,0,268245,0,5406216,0,3630067,0,10137463,0,65835,0,41097242,0,64737926,0,74279097,0,64667820,0,64955773,0,287954,0,9287697,0,2038209,0,675623,0,233924,0,25259,0,6314682,0,228379,0,252652,0,24273,0,95202,0,112629,0,17427,0,26308,0,11798,0,14488
2013,5,41,12,0,580,0,178583865,0,12548190,0,33320666,0,573656,0,49899533,0,70301,0,761676,0,7341741,0,606070,0,71309,0,26898003,0,62316461,0,31962307,0,112831,0,79541,0,6101910,0,9958136,0,1533474,0,2726017,0,178583865,0,28779125,0,15748573,0,14839082,0,2782189,0,31014102,0,9253106,0,76167688,0,1483122,0,5794225,0,72815632,0,3925290,0,476798779,0,470889568,0,71068,0,498360,0,5339783,0,462266263,0,394292766,0,1872763,0,27400325,0,1579818,0,339890,0,4459081,0,4442124,0,1402372,0,479297,0,5002062,0,2643,0,3198948,0,1065992,0,2894652,0,16052,0,13817479,0,14532516,0,16628762,0,14461448,0,14912848,0,451400,0,1967599,0,1065715,0,630998,0,48335,0,7018,0,215533,0,129140,0,141904,0,12764,0,70575,0,106863,0,36287,0,15013,0,9643,0,5369
2013,5,41,11,0,957,0,65935813,0,5810236,0,14012611,0,252836,0,24401279,0,10073,0,64830,0,3062091,0,508652,0,92289,0,4752397,0,19571199,0,11175415,0,51529,0,34275,0,1293586,0,2958699,0,598222,0,1407090,0,65935813,0,10755244,0,12794243,0,5188374,0,1939564,0,7674175,0,1151797,0,26432415,0,686236,0,2296481,0,24380062,0,930364,0,208421224,0,206106726,0,11771,0,123164,0,2179564,0,201895213,0,174557584,0,1367678,0,10644155,0,576015,0,133964,0,1899551,0,1728841,0,592521,0,207240,0,1313725,0,105,0,1307544,0,306862,0,1068403,0,2549,0,6188476,0,6526011,0,6857486,0,6514240,0,6541801,0,27561,0,300875,0,93258,0,128265,0,12926,0,2339,0,64087,0,30849,0,48722,0,17873,0,11523,0,21488,0,9965,0,3201,0,1107,0,2048
2013,5,41,10,0,2392,0,81889236,0,8432715,0,17152830,0,257038,0,34983346,0,8605,1,156957,0,3601519,0,591860,0,67182,0,3249975,0,22544198,0,13285569,0,0,0,0,0,1408947,0,2687847,0,645688,0,1191551,0,81889236,0,13061828,0,22726834,0,5607253,0,3069132,0,8253099,0,1014929,0,28156161,0,1455522,0,3118881,0,24902838,0,1321080,0,268943548,0,265005350,0,10680,0,184707,0,3742811,0,260715404,0,224172939,0,2069377,0,14622815,0,689339,0,163408,0,2762369,0,2173231,0,786114,0,199839,0,1468996,1,102,0,1824884,0,346622,0,1250180,0,18348,0,8166841,0,8228144,0,8846048,0,8217463,0,8230878,1,13415,0,570789,0,61496,0,89124,0,7705,0,1539,0,410925,0,41143,0,48719,0,7576,0,16653,0,22918,0,6264,1,1783,1,786,1,997
2013,5,41,9,0,7733,0,119033584,0,13272844,0,24185487,0,354058,0,54071298,1,8446,1,81002,0,4310479,0,1302806,0,125149,0,4967550,0,29986941,0,18856572,1,9581,1,2163,0,1522440,0,4029276,0,1194288,0,1567366,0,119033584,0,17595313,0,35504066,0,7228273,0,4864371,0,9877828,0,1354004,0,42609729,0,2256283,0,5361978,0,36973758,0,1982290,0,428801167,0,422486482,0,13228,0,218282,0,6083175,0,416333442,0,356658854,0,4410122,0,23949225,0,1010924,0,267645,0,4565822,0,4089038,0,1190733,0,259798,0,1577826,1,1643,0,3032307,0,507047,0,1975600,0,20429,0,12816430,0,12467725,0,13204076,0,12454497,0,12519864,0,65367,0,691455,0,113390,0,198991,0,12346,0,17570,0,349158,0,34865,0,44792,0,9927,0,23258,0,26104,0,2846,0,3882,1,772,1,3087
2013,5,41,8,0,10317,0,73671912,0,9099243,0,17101678,0,201044,0,31000214,1,6974,0,0,0,3119156,0,693389,1,160800,0,2485738,0,18800792,0,12080412,1,170916,1,29420,0,1014617,0,2342236,0,745098,0,732133,0,73671912,0,12106171,0,16130137,0,5486281,0,2988740,0,6675306,0,1432020,0,28853258,0,2022659,0,4111106,0,24277027,0,1557533,0,253686019,0,250966318,0,4092,0,145032,0,2570577,0,244349958,0,206718297,0,3062022,0,14261210,0,751412,0,289926,0,2862266,0,2367361,0,831418,0,155068,0,667922,0,0,0,1521670,0,345299,0,1093582,1,7589,0,9414916,0,9336061,0,9957506,0,9331969,0,9402404,1,70435,0,570126,0,83492,0,94091,1,1591,0,13648,0,377303,0,48805,0,50436,1,1631,1,6607,1,7412,1,805,1,1926,1,1534,1,392
2013,5,41,7,0,49669,0,110480805,0,16263336,0,23553114,0,280478,0,39138933,1,31859,1,8611,0,4647997,0,1599008,1,327306,0,5349480,0,42198279,0,29007721,1,510,1,510,0,2562782,0,5055847,0,2277771,0,1310224,0,110480805,0,21347507,0,10726674,0,9234350,0,6523233,0,15622036,0,1601436,0,45425569,0,3154904,0,6212103,0,37833363,0,1774801,0,417581392,0,413954451,0,8409,0,292103,0,3326429,0,401189951,0,321291054,0,8691890,0,27474744,0,1618693,0,456532,0,6405302,0,6767086,0,1408783,0,317183,0,1687884,0,0,0,2394509,0,734652,0,1905282,1,7476,0,20028881,0,16391441,0,17549045,0,16383032,0,16525417,0,142386,0,1031771,0,85775,0,192707,1,80,0,20270,0,732939,0,104228,0,106397,1,2170,0,30014,1,33413,1,3399,1,2769,1,2732,0,36
2013,5,41,6,0,42453,0,29666101,0,5659637,0,4382447,0,56460,0,10848650,1,987,1,14108,0,1049243,0,804931,1,83942,0,865254,0,13225758,0,9459481,1,14,0,0,0,722306,0,1965585,0,979528,0,538707,0,29666101,0,5892009,0,1375889,0,1589829,0,3870515,0,4058957,0,339930,0,12538972,0,1216923,0,3066471,0,9133194,0,877616,0,131676164,0,130478528,1,1,0,97856,0,1099778,0,126045773,0,100638359,0,3558565,0,8199282,0,421305,0,100902,0,2499384,0,1900570,0,339572,0,104881,0,532738,0,0,0,884544,0,184015,0,430402,1,826,0,6250427,0,5630391,0,5877476,0,5630390,0,5634413,1,4023,0,229582,0,12572,0,24776,1,77,1,-7876,1,200033,0,13526,1,18007,1,4481,1,3978,1,3978,0,0,0,0,0,0,0,0
2013,5,41,5,0,49854,0,17927989,0,4625123,0,2019220,1,5458,0,5801501,0,0,0,0,0,674596,0,817589,0,0,0,527230,0,7937971,0,5747020,0,0,0,0,0,305422,0,1431204,0,855964,0,396576,0,17927989,0,2208276,0,903419,0,1416905,0,2517029,0,2440465,0,125443,0,8316451,0,1253378,0,2492767,0,4844305,1,273999,0,92895036,0,92315257,1,890,1,61863,0,517025,0,88689138,0,69286648,0,2829576,0,4649462,0,359174,0,62122,0,2255219,0,1416364,0,266507,0,86327,0,328529,0,0,0,668562,0,85029,0,150871,0,0,0,6244746,0,4205898,0,4771075,0,4205008,0,4250196,1,45189,0,537285,1,4592,0,13353,0,0,0,0,1,519341,1,28782,1,28782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,41,4,0,80137,0,13567982,0,3513044,0,854282,0,0,0,4899661,0,0,0,0,0,377747,0,507221,0,0,0,213526,0,8355922,0,6249589,0,0,0,0,0,184262,0,1605464,0,848592,0,155034,0,13567982,0,1622877,0,595179,0,922182,0,2627428,0,1487637,0,340394,0,5972284,0,1157317,0,1496878,0,3487972,1,169883,0,87999923,0,87190370,1,111,1,93771,0,715672,0,83582305,0,63235967,0,3023001,0,5154793,0,342164,0,40282,0,2652653,0,1450994,0,184456,0,91001,0,397126,0,0,0,617662,0,115914,0,224044,0,0,0,6052247,0,4417618,0,4690667,0,4417508,0,4487178,1,69671,0,261511,1,327,0,7625,0,0,1,4090,1,249469,1,11649,1,12200,1,552,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,41,3,0,141158,0,4822938,0,1683393,0,284378,1,110,0,1441237,0,0,0,0,0,178248,0,228706,0,0,1,17366,0,4519582,0,3857099,0,0,0,0,1,1667,0,934547,0,688508,0,79531,0,4822938,0,637463,0,229626,0,740555,0,1978478,0,612129,0,176494,0,448193,0,639269,0,1077144,0,-1020848,1,247372,0,57854695,0,57333646,0,0,0,50936,0,470113,0,53205369,0,37633384,0,2914046,0,3026447,0,227896,0,17040,0,1932199,0,976424,0,116702,0,44541,0,200033,0,0,0,411770,0,155844,0,162340,1,45604,0,5341099,0,4649326,0,4916811,0,4649326,0,4661878,1,12551,0,206465,1,124,0,7670,0,0,1,-169,1,198839,1,60931,1,60931,0,0,1,90,1,90,0,0,0,0,0,0,0,0
2013,5,41,2,0,46098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20841873,0,19862771,0,0,0,306810,0,672293,0,18980834,0,14435729,0,459944,0,1335616,0,45920,0,71000,0,559884,0,303616,0,70760,0,13594,0,73548,0,0,0,74486,0,25570,0,64600,1,1276,0,1445292,0,1861039,0,3563500,0,1861039,0,1892439,1,31400,0,1673082,0,280,0,14425,0,2846,1,-80,0,1655612,1,29938,1,29990,1,52,0,-559,0,0,0,559,0,73,0,70,0,3
2013,5,41,1,0,431348,0,695580225,0,80907760,0,136866714,0,1981141,0,256485651,0,137244,0,1087185,0,28362818,0,7660232,0,927977,0,49326519,0,229457103,0,141681184,0,345382,0,145909,0,15117939,0,32968841,0,10367134,0,10104229,0,695580225,0,114005814,0,116734640,0,52253084,0,33160678,0,87715735,0,16789554,0,274920720,0,15325614,0,35028034,0,237627302,0,13060230,0,2445499821,0,2416589467,0,120251,0,2072883,0,26717219,0,2357253651,0,1962921580,0,34258983,0,140718073,0,7622659,0,1942712,0,32853729,0,27615649,0,7189936,0,1958768,0,13250390,1,4493,0,15936888,0,3872848,0,11219957,0,120149,0,95766836,0,88246170,0,96862452,0,88125919,0,89059317,0,933398,0,8040539,0,1521022,0,1402024,0,85905,0,58350,0,4973239,0,533855,0,590879,0,57024,0,162139,0,222265,0,60126,0,28646,0,16645,0,11933
2013,5,42,12,0,368,0,101222374,0,7280088,0,24354176,0,408483,0,32371791,0,4132,0,726747,0,3865873,0,323689,0,20513,0,9182324,0,24493280,0,12585946,0,111969,0,78679,0,1219072,0,8027805,0,1053322,0,3367345,0,101222374,0,19929250,0,8546844,0,7675869,0,1922711,0,19163832,0,2461849,0,41522020,0,451153,0,3058476,0,39847663,0,1835273,0,286076205,0,283982641,0,21844,0,362320,0,1709400,0,278195858,0,246974166,0,1262340,0,12371800,0,589251,0,136986,0,1717004,0,1771375,0,820188,0,367886,0,2422799,0,0,0,1228486,0,623986,0,1443368,0,5605,0,6460621,0,7880346,0,8736596,0,7858503,0,8003046,0,144543,0,792260,0,338759,0,330475,0,47187,0,1732,0,74107,0,29459,0,40840,0,11382,0,56375,0,90666,0,34291,0,11085,0,7580,0,3505
2013,5,42,11,0,608,0,42394758,0,3329305,0,10970749,0,216638,0,14562110,0,10073,0,61506,0,2219183,0,297271,0,42177,0,3302430,0,11197932,0,6529712,0,50967,0,33790,0,498317,0,2164967,0,432448,0,900357,0,42394758,0,8342073,0,5069869,0,3469930,0,1023721,0,5075240,0,794128,0,18619797,0,436801,0,1398125,0,17453328,0,668457,0,130120470,0,129174888,0,8608,0,84235,0,852739,0,125708817,0,109944785,0,960010,0,6175437,0,309965,0,102506,0,952721,0,942834,0,374969,0,156736,0,750452,0,97,0,555356,0,222294,0,608829,0,1126,0,3650698,0,4411653,0,4636253,0,4403045,0,4420929,0,17884,0,208973,0,77708,0,85966,0,11696,0,1234,0,32369,0,14955,0,17421,0,2465,0,9279,0,16355,0,7076,0,1071,0,510,0,515
2013,5,42,10,0,1222,0,42258511,0,3991193,0,12088771,0,196153,0,15218727,0,8605,1,141419,0,2130115,0,281841,1,23024,0,1918368,0,11672150,0,7117763,0,0,0,0,0,555506,0,1232502,0,316204,0,626411,0,42258511,0,9937403,0,5772328,0,3087257,0,1585558,0,4098852,0,414582,0,17362530,0,399586,0,1283219,0,16479263,0,799537,0,137025168,0,136041326,0,8631,0,105636,0,869574,0,132024174,0,114317229,0,1368285,0,6900845,0,341033,0,113679,0,1189499,0,1024319,0,414670,0,97189,0,767813,0,0,0,497401,0,262192,0,669698,0,8779,0,4051543,0,5000993,0,5329139,0,4992363,0,5004864,1,12501,0,295567,0,50292,0,40069,0,7010,0,1174,0,197022,0,23769,0,25702,1,1933,0,17441,0,21225,1,3784,1,1712,1,786,1,926
2013,5,42,9,0,3725,0,57471896,0,6694587,0,16329499,0,274784,0,19747964,1,8446,1,79448,0,2790256,0,533702,0,94229,0,3141179,0,15763742,0,10343452,1,5573,1,1458,0,667084,0,1854744,0,513433,0,894572,0,57471896,0,12473657,0,6871981,0,3891268,0,2098642,0,4830528,0,786564,0,26519256,0,674971,0,2112831,0,24907287,0,1175834,0,200312405,0,199021807,0,8034,0,140763,0,1141800,0,192576866,0,163642717,0,2766433,0,11340645,0,502986,0,163090,0,1924483,0,2182195,0,558176,0,129629,0,822607,1,1432,0,750390,0,348133,0,953783,0,12705,0,6477463,0,7735539,0,8287783,0,7727504,0,7767413,0,39909,0,514227,0,98635,0,83669,0,11679,0,9060,0,311184,0,27417,0,31330,0,3913,0,18634,0,20812,1,2178,0,1966,1,577,1,1366
2013,5,42,8,0,5322,0,38643351,0,4361818,0,12605982,0,169019,0,13043527,1,6974,0,0,0,1995130,0,197512,1,160800,0,1341394,0,10293221,0,6755136,1,170916,1,29420,0,397875,0,943317,0,196745,0,275204,0,38643351,0,8689893,0,4495462,0,3660766,0,1560227,0,3591509,0,701039,0,15944455,0,668651,0,2177090,0,13831263,0,732549,0,144643474,0,143630292,1,3841,0,93153,0,916187,0,139017011,0,119119259,0,2118339,0,7511653,0,408799,0,222952,0,1343265,0,1257408,0,368589,0,74968,0,320250,0,0,0,281032,0,273079,0,617991,1,7551,0,5091877,0,5626462,0,5933643,0,5622621,0,5655981,1,33360,0,263299,0,42682,0,57963,1,972,0,721,0,160961,0,42012,0,43315,1,1303,1,5711,1,5738,1,27,1,1926,1,1534,1,392
2013,5,42,7,0,23406,0,55399531,0,8563661,0,16658061,0,180691,0,16164760,1,31859,1,8611,0,2713440,0,893391,1,70018,0,3125487,0,19207063,0,13862370,1,510,1,510,0,471024,0,1814670,0,775896,0,496443,0,55399531,0,13968679,0,4110767,0,4326393,0,2724739,0,5160200,0,909133,0,24199621,0,1459166,0,2609300,0,21390156,0,1259002,0,219348678,0,217910298,0,5967,0,189306,0,1243107,0,209635771,0,170556210,0,4581720,0,13037001,0,815397,0,267884,0,2913753,0,4079425,0,552679,0,116956,0,784476,0,0,0,686395,0,465722,0,913626,1,6913,0,9857613,0,9712908,0,10187903,0,9706941,0,9738512,1,31571,0,427665,0,42921,0,58154,1,2,0,18687,0,307901,0,29158,0,30848,1,1691,1,24139,1,26300,1,2161,1,2573,1,2573,0,0
